Glioma,Meningioma,Metastatic,No Tumour,File Name,Total
1,1,0,0,volume_160_slice_60_jpg.rf.00d8a65d4345c4d4f7e7623dfa055d7b.txt,2
1,1,1,0,volume_369_slice_82_jpg.rf.d52e0ef1818092c31147edd7cc9a1a42.txt,3
1,1,1,0,volume_179_slice_69_jpg.rf.96c2236544d3bf37e6711fbedac78d7d.txt,3
0,1,0,0,volume_313_slice_72_jpg.rf.1b4de5213d95e9123f50ddb44bc6fb7b.txt,1
0,1,0,0,volume_115_slice_93_jpg.rf.3cf3b42943604b3b29f49dc9acca3abe.txt,1
1,1,1,0,volume_31_slice_86_jpg.rf.d1b927178a69b10e628bf447a4053a50.txt,3
1,1,1,0,volume_171_slice_79_jpg.rf.68f991ca353d6c53329d7a78b7888cbc.txt,3
1,1,1,0,volume_357_slice_80_jpg.rf.c90ca90abd301feb59cde0b02cc5e388.txt,3
1,1,1,0,volume_128_slice_82_jpg.rf.9ae23c6cc202c0e48681138ebf2b1200.txt,3
1,1,1,0,volume_84_slice_48_jpg.rf.5b6d6b5bd294a9c837d9f34e884c7ea6.txt,3
0,1,0,0,volume_323_slice_102_jpg.rf.1a7ba923094dd5151fd0db5ee6b0a917.txt,1
1,1,1,0,volume_362_slice_58_jpg.rf.dcea25a25b6f64fac89cecd14a93157e.txt,3
1,1,1,0,volume_174_slice_70_jpg.rf.4946584c28fa49cc3e083f117b480f9b.txt,3
1,1,1,0,volume_29_slice_82_jpg.rf.b3781e6f9f4668aaeaf52655859037c7.txt,3
1,1,1,0,volume_261_slice_87_jpg.rf.c5263b5f95b6d18487db2df4e65e5c33.txt,3
1,1,0,0,volume_69_slice_117_jpg.rf.4a9477dedd5f823a8c9776a4700e734d.txt,2
1,1,1,0,volume_337_slice_112_jpg.rf.dfa9d3fa5b753ad32a9818e2a3106ad0.txt,3
0,1,0,0,volume_151_slice_126_jpg.rf.694ac8b7ed0f7642d0caf405e2858466.txt,1
1,1,0,0,volume_264_slice_86_jpg.rf.bbda69c51eb017163ba69f879cb1c4f2.txt,2
1,1,1,0,volume_232_slice_47_jpg.rf.8fc6003a61ad9b4d3218156c23b7af74.txt,3
1,1,1,0,volume_181_slice_56_jpg.rf.cbe63ed8aab16465343b21b4a0c0c4af.txt,3
1,1,1,0,volume_334_slice_81_jpg.rf.f09fcb1cca7382165e1d29cc62102fed.txt,3
1,1,1,0,volume_60_slice_50_jpg.rf.59b70e3940b4c450225813500efa93e0.txt,3
1,1,1,0,volume_37_slice_58_jpg.rf.7426c05c700eaea24379a38912c68c23.txt,3
1,1,1,0,volume_33_slice_86_jpg.rf.934d9f9666156637e9cb4e70389ceefc.txt,3
0,1,0,0,volume_279_slice_58_jpg.rf.0058360ad17a68b9736f5a5ec7940243.txt,1
1,1,1,0,volume_111_slice_46_jpg.rf.defc1a1fc2dee9494c6820460089ce77.txt,3
1,1,1,0,volume_126_slice_98_jpg.rf.a95c0e062368abd67e5d88716aa2a8c9.txt,3
1,1,0,0,volume_329_slice_50_jpg.rf.36529563c70a788c0bad7544f97a8df2.txt,2
1,1,1,0,volume_25_slice_127_jpg.rf.ae97335d67581379c98dbd5e13e912a8.txt,3
1,1,1,0,volume_95_slice_87_jpg.rf.f5a6f91f015f6ad0de490daef65cab74.txt,3
0,1,0,0,volume_241_slice_61_jpg.rf.cdb6d8fcd1579e85a9b7dc4fcf9a5bf8.txt,1
0,1,1,0,volume_214_slice_83_jpg.rf.30bcf87d46f99eecbfb26a84b31f7f0a.txt,2
1,1,1,0,volume_171_slice_75_jpg.rf.e91ac2dd7d95884162055d9c37c0072d.txt,3
1,1,1,0,volume_151_slice_90_jpg.rf.18d37df6e97e529d90c8aeadb3e6898b.txt,3
1,1,0,0,volume_227_slice_43_jpg.rf.d9adb63e5dc9524c1ad4cbf702c9572b.txt,2
1,1,1,0,volume_299_slice_85_jpg.rf.a7c6649417a7103ced44fffc17aed637.txt,3
1,1,1,0,volume_204_slice_55_jpg.rf.ffe3e82822d799084a0d21e368840d2b.txt,3
1,1,1,0,volume_183_slice_81_jpg.rf.b3e9920f7548777a6e56156bd4476242.txt,3
1,1,1,0,volume_38_slice_102_jpg.rf.4080f1c2ff02861e1d13ae4306a0738f.txt,3
1,1,1,0,volume_148_slice_117_jpg.rf.648ee17efccd9e4c5efba0274a055cea.txt,3
0,1,0,0,volume_104_slice_91_jpg.rf.b0baee85a47d25fc20d20a040a10fef0.txt,1
1,1,1,0,volume_170_slice_44_jpg.rf.3952ff9b8113f6e2974603e635cf9f21.txt,3
1,1,1,0,volume_244_slice_79_jpg.rf.52841246e2d5373745fc7304ec83968e.txt,3
0,1,0,0,volume_133_slice_127_jpg.rf.b18dac3890de0603179c3eef956b5d82.txt,1
0,1,0,0,volume_282_slice_81_jpg.rf.a017a2c089556993b54aee2d71ae5d98.txt,1
1,1,0,0,volume_289_slice_42_jpg.rf.19acbb7eb6437383fd10a7a488207e36.txt,2
1,1,1,0,volume_186_slice_54_jpg.rf.ace492b0fbcc12dd87e2b3fc3bc6f363.txt,3
1,1,1,0,volume_316_slice_93_jpg.rf.8c0dddcadaa4b071c2601f70a26f9196.txt,3
1,0,0,0,volume_308_slice_113_jpg.rf.811b299abe6aa9f1f91c6e6dfe96bf69.txt,1
1,1,1,0,volume_123_slice_72_jpg.rf.44078624518aa9d48163ff12df75196c.txt,3
0,1,0,0,volume_151_slice_131_jpg.rf.4fd95e497c2fa97fee76ebce04aa7e56.txt,1
1,1,1,0,volume_93_slice_42_jpg.rf.aa455fb9d4696f697023b695172d7b9b.txt,3
1,1,0,0,volume_324_slice_38_jpg.rf.54336c96728d86f05300b0750f6f9247.txt,2
1,1,1,0,volume_148_slice_95_jpg.rf.6eaa529b39c8c8638e43be6e3e34fc66.txt,3
0,1,0,0,volume_323_slice_104_jpg.rf.3be7bc3acded91167c70da6bbb65c926.txt,1
0,1,0,0,volume_321_slice_142_jpg.rf.facda958d88538b6c08cf0dedcc5b4ee.txt,1
1,0,0,0,volume_302_slice_30_jpg.rf.48ffbb397fcf6b1dd402004e3af28fc0.txt,1
1,1,1,0,volume_1_slice_75_jpg.rf.14111ed96256648d61edf276e6c1c0c4.txt,3
1,1,1,0,volume_201_slice_90_jpg.rf.6d39466bb9475b2adc2970cf7779ae7a.txt,3
1,1,1,0,volume_274_slice_124_jpg.rf.7a13b8d799df828799fc8f58ddc780e4.txt,3
1,1,1,0,volume_190_slice_82_jpg.rf.2e6eb5befa353bd0937a7793bfd8030a.txt,3
0,1,0,0,volume_201_slice_52_jpg.rf.a7afb33b7a6a8c4d61a0c4aa8c6fc1cb.txt,1
1,1,1,0,volume_161_slice_98_jpg.rf.d493e17412a4405ebc02cebb96a0eb2f.txt,3
0,1,0,0,volume_245_slice_96_jpg.rf.39de561cb626ffa75934f1bf9955a9d4.txt,1
0,1,0,0,volume_97_slice_109_jpg.rf.8db90fe6a7016a510bcc7f760ff518c1.txt,1
1,1,1,0,volume_195_slice_30_jpg.rf.dd3ca5839278e4761c2f472fd273ebfe.txt,3
1,1,1,0,volume_277_slice_88_jpg.rf.11549fbe50fa77ce747631481afd0c4e.txt,3
0,1,0,0,volume_139_slice_76_jpg.rf.3892cd715c695ba4e3393f2a602f3a5c.txt,1
0,0,1,0,volume_196_slice_34_jpg.rf.ab269d6bf4438576b25ace1043bceb18.txt,1
1,1,1,0,volume_167_slice_46_jpg.rf.b977a0f97e16973a8ddcbe4ba9aa21d8.txt,3
1,1,1,0,volume_350_slice_89_jpg.rf.7578bdca3a28d97157412e5e70309e28.txt,3
1,1,1,0,volume_298_slice_74_jpg.rf.d39accabda8873658e558bf88a51b102.txt,3
1,1,1,0,volume_116_slice_56_jpg.rf.dcdd4b20ef146d30ea6b77ee0967cd80.txt,3
1,1,1,0,volume_244_slice_87_jpg.rf.d9acc5af24a089879376954e1a6c8b98.txt,3
0,1,0,0,volume_291_slice_123_jpg.rf.4164fc18d8956b6f388a916f58a568cf.txt,1
1,1,1,0,volume_181_slice_58_jpg.rf.713c9e192e1ff044b9c1e4384c157905.txt,3
1,1,1,0,volume_314_slice_90_jpg.rf.20da1260c0fd854c6d7d1225d50f972c.txt,3
1,1,1,0,volume_166_slice_79_jpg.rf.31f8eda8ed6f96c3dee0260a294b7ea2.txt,3
1,1,1,0,volume_254_slice_79_jpg.rf.ea28cdcddf7dce408d2d70df55fabb42.txt,3
1,1,1,0,volume_151_slice_61_jpg.rf.7358ed80ae97b3fb47f323bf4e7e984a.txt,3
0,1,1,0,volume_46_slice_37_jpg.rf.3217827270cf840c818abdd391ac2544.txt,2
1,1,1,0,volume_298_slice_83_jpg.rf.db92d001110030e54d4180e1931dbe8f.txt,3
1,1,1,0,volume_296_slice_45_jpg.rf.7ee1ff311278634aefc207c7f1b9511d.txt,3
1,1,1,0,volume_23_slice_102_jpg.rf.4134c23cc8369b24eaa806404fa01656.txt,3
1,1,0,0,volume_265_slice_90_jpg.rf.ad4ad96a1ab9c310d8436c9d6de18fb7.txt,2
1,1,1,0,volume_83_slice_61_jpg.rf.17cdc7287ef78bad1994e13224eadfb2.txt,3
0,1,0,0,volume_125_slice_74_jpg.rf.8bdbc24905a8e3ea3642bd813cfd8404.txt,1
1,1,0,0,volume_308_slice_120_jpg.rf.471bccef286f4b475c1c33212d56447c.txt,2
0,1,1,0,volume_121_slice_64_jpg.rf.921a5623b6da52676a57428530a98cd1.txt,2
1,1,1,0,volume_56_slice_127_jpg.rf.5397f17ccc31cd749b4bdd0262ee66b8.txt,3
0,1,0,0,volume_135_slice_130_jpg.rf.b86eabcf902f1cc4a60690403868dda6.txt,1
0,1,0,0,volume_17_slice_108_jpg.rf.ff90e63376cdfa3f7703dc17d35ad52d.txt,1
1,1,1,0,volume_348_slice_105_jpg.rf.5a774046875bd351d4e1c0e09e30541e.txt,3
1,1,1,0,volume_226_slice_44_jpg.rf.89f0c191473f7370ecec90ab3f977526.txt,3
0,1,0,0,volume_165_slice_103_jpg.rf.8f4ab045cbc3a2aba3ee16b4c424b503.txt,1
0,1,0,0,volume_240_slice_84_jpg.rf.217aca43fd1e5691dfec9466b76d3f7b.txt,1
1,1,1,0,volume_119_slice_64_jpg.rf.5bd11e8b683778fa71a0c994de7eba96.txt,3
1,1,1,0,volume_131_slice_112_jpg.rf.2df2e2e6559cbc777e067dd69cb4a474.txt,3
0,1,1,0,volume_223_slice_68_jpg.rf.ff3089b434e06b91e6070f3a0d75eea9.txt,2
1,1,1,0,volume_75_slice_53_jpg.rf.921c6be475dfde5145771e19dc946390.txt,3
0,1,0,0,volume_347_slice_74_jpg.rf.057b620d1dc661745cdd5bcf545b63b6.txt,1
1,1,1,0,volume_240_slice_73_jpg.rf.56ad257cca2c69a460d67291a6f32b3c.txt,3
1,1,1,0,volume_127_slice_66_jpg.rf.bc32bfdb86e74d42d8cb0640972b6a9f.txt,3
1,1,1,0,volume_308_slice_84_jpg.rf.79c67e7859212442b5835398e402fd75.txt,3
0,1,0,0,volume_26_slice_94_jpg.rf.fa9e6f02ceca4f26d23c3650af4a34bf.txt,1
1,1,1,0,volume_56_slice_134_jpg.rf.0b4ab26baba93076b92dd53679b086df.txt,3
1,1,1,0,volume_101_slice_81_jpg.rf.adcfc7b80e39e829d6883ae58350f661.txt,3
1,1,1,0,volume_309_slice_44_jpg.rf.8f26ebb41721aa786f68b6bd5e27c0fc.txt,3
0,1,0,0,volume_148_slice_135_jpg.rf.f6110a6cd8502ddba80ac5119337ba15.txt,1
0,1,0,0,volume_191_slice_36_jpg.rf.8966bcdf0f0b3249bcdb895aa294dfb9.txt,1
1,1,1,0,volume_6_slice_118_jpg.rf.a42ee7c5e95f7d3aaf004e8e9ba2fb91.txt,3
0,1,0,0,volume_100_slice_106_jpg.rf.a199adc4a14365b3db68a0d263fd4b24.txt,1
0,1,0,0,volume_285_slice_63_jpg.rf.936bba642014208c886fe8127c1fa372.txt,1
0,1,0,0,volume_163_slice_125_jpg.rf.12dc3f0928c94f61316a489de77a569f.txt,1
1,1,1,0,volume_1_slice_65_jpg.rf.03c8d737231d81325b51b5ffc33a1471.txt,3
1,1,1,0,volume_151_slice_94_jpg.rf.acbfcdb850ad970dba23a2346de49387.txt,3
0,1,0,0,volume_281_slice_53_jpg.rf.292183a1396201bab6c18a233e93173d.txt,1
0,1,0,0,volume_132_slice_61_jpg.rf.b750190b4c19c2e850556a561c3df4b9.txt,1
1,1,1,0,volume_154_slice_84_jpg.rf.f58235b4a77d056d972b3a6b98ff3a83.txt,3
1,1,1,0,volume_141_slice_92_jpg.rf.33e46d96bff8f86ae06a57387aaf7621.txt,3
1,1,0,0,volume_319_slice_66_jpg.rf.c7d0e561392f9639dc0805557de52501.txt,2
1,1,1,0,volume_41_slice_56_jpg.rf.d6399f19be8fc256e70720bef35b5673.txt,3
1,1,1,0,volume_43_slice_54_jpg.rf.0abda854e17e4b99f121699cf5743292.txt,3
0,1,1,0,volume_220_slice_105_jpg.rf.c74d5568c323f3247581220b6803b33f.txt,2
0,1,0,0,volume_14_slice_87_jpg.rf.5ea44b4d92d2f6b6682e03efbca43f55.txt,1
0,1,0,0,volume_280_slice_69_jpg.rf.13fb12131513710817fc014674852421.txt,1
1,1,1,0,volume_10_slice_92_jpg.rf.07065fe410c3c1bdc27083dc2e46173f.txt,3
0,1,0,0,volume_153_slice_95_jpg.rf.7d65ac96c8a0e6afd91934fba2b7ec0b.txt,1
0,0,0,1,volume_43_slice_26_jpg.rf.d1e3058d526b69872b50e677b11a6bc1.txt,0
1,1,1,0,volume_17_slice_66_jpg.rf.042b864c402d150d3df437a263583742.txt,3
0,1,1,0,volume_123_slice_86_jpg.rf.026319e7fdf97d297c23dd40f1e67c40.txt,2
1,1,1,0,volume_222_slice_117_jpg.rf.19067d18b26130a1530693a29ae4be20.txt,3
1,1,1,0,volume_64_slice_57_jpg.rf.2c97c34565fcab138b02818f25425eb7.txt,3
0,1,0,0,volume_163_slice_124_jpg.rf.2cee1d4e80feb3c209fe49332a88cd68.txt,1
0,1,0,0,volume_256_slice_46_jpg.rf.9e122819b964984a0d39bdd3f8f0b8f2.txt,1
1,1,1,0,volume_27_slice_68_jpg.rf.4d420763dbfd5ca09ea3c64a9f1cc4f5.txt,3
1,1,1,0,volume_87_slice_67_jpg.rf.dc9bda81605c4bcb910d8c4af9004b7c.txt,3
1,1,1,0,volume_50_slice_93_jpg.rf.96836bf7451a87f9282c3b190bad4a1a.txt,3
0,1,0,0,volume_185_slice_112_jpg.rf.2e2ce7f3de727fcb2ef5186f1a4a87d7.txt,1
0,1,0,0,volume_276_slice_122_jpg.rf.86c12467babc670c3d82e93444c434ea.txt,1
1,1,1,0,volume_53_slice_73_jpg.rf.ed41051888b665fa49aabf8eda572d4a.txt,3
0,1,0,0,volume_259_slice_77_jpg.rf.3684c826ac637ce2efdb3f676c2cce0b.txt,1
1,1,1,0,volume_170_slice_37_jpg.rf.4d7ca88e30de16f84398b5632d6c04dc.txt,3
0,1,0,0,volume_143_slice_112_jpg.rf.ce4ad3ca60e4c91eb3ead1fc29e58764.txt,1
1,1,1,0,volume_26_slice_48_jpg.rf.7d1c4f66b3b04ecaebff3d6b608091c8.txt,3
0,1,0,0,volume_97_slice_103_jpg.rf.c1076c6e65039e9865ea47d05da9a199.txt,1
1,1,1,0,volume_246_slice_83_jpg.rf.1893603903bcd77364ea899e0d30e9f7.txt,3
1,1,1,0,volume_66_slice_111_jpg.rf.5ca32985c5245db9d4a7216d6f11dc1e.txt,3
1,1,1,0,volume_184_slice_33_jpg.rf.996a0da2628b054d0309ddb959e98fd5.txt,3
1,1,1,0,volume_240_slice_51_jpg.rf.5b8074451bc4a45e75f214007430a7e4.txt,3
0,1,0,0,volume_320_slice_118_jpg.rf.19bca4d4bb5f31cdb8b8dbc9fdb98b0a.txt,1
0,1,0,0,volume_64_slice_102_jpg.rf.f36250d667c37690b7bd948599bb6b5d.txt,1
1,1,1,0,volume_33_slice_80_jpg.rf.e492833346c86b6a92f468cb6f9a3ea5.txt,3
1,0,1,0,volume_326_slice_112_jpg.rf.150260dcffb39aeeb2becf5be5ff5de8.txt,2
0,1,0,0,volume_69_slice_64_jpg.rf.b8d1e5e50f37f75cc06cc26f0194ecdb.txt,1
1,1,0,0,volume_272_slice_42_jpg.rf.bc6afec23726008707088e4ec99c8767.txt,2
1,1,1,0,volume_243_slice_58_jpg.rf.5bc585828709917bd9440be3d2c9c40a.txt,3
1,1,1,0,volume_169_slice_52_jpg.rf.91740f6bb98c486ae234e007b38a2087.txt,3
1,1,0,0,volume_310_slice_78_jpg.rf.91bc91086894069c5c817d88c63e387f.txt,2
1,1,1,0,volume_12_slice_69_jpg.rf.49d31cb397ae15bd24697d825b1b95d5.txt,3
0,1,0,0,volume_66_slice_50_jpg.rf.d29a60e111b4bb2890509ee37469b94b.txt,1
1,1,1,0,volume_178_slice_104_jpg.rf.aefbc8907f504feb91664c14123f7d2c.txt,3
0,1,0,0,volume_106_slice_61_jpg.rf.ce0eb497227275ad2c9c6f9767fe2a37.txt,1
0,1,0,0,volume_160_slice_58_jpg.rf.edc6a72998ab91b649f959d264e04c89.txt,1
1,1,1,0,volume_23_slice_105_jpg.rf.e688fb729340957b9b9059c3bbf93a48.txt,3
0,0,0,1,volume_249_slice_72_jpg.rf.ab0ef25bffd3f315083fbe9f3f025ff7.txt,0
0,1,0,0,volume_61_slice_85_jpg.rf.4dc2f40987655f4ee0bb5f207a4ac9ea.txt,1
1,1,0,0,volume_289_slice_72_jpg.rf.e57bd01b3994841d4e7920d7071ae793.txt,2
1,1,0,0,volume_312_slice_108_jpg.rf.b39daa225b9c1941bf180bd46493dbc8.txt,2
1,1,1,0,volume_70_slice_53_jpg.rf.d574291fddf1bfd11146e770fd370b1e.txt,3
1,1,1,0,volume_240_slice_50_jpg.rf.017ddcf542465b69c72b7c06d1f262d8.txt,3
1,1,1,0,volume_120_slice_97_jpg.rf.f6aea83694019182e320b83d4a27ff65.txt,3
0,1,0,0,volume_358_slice_45_jpg.rf.52f251225fd55ab9e20ac7ecc14ad423.txt,1
1,1,1,0,volume_346_slice_101_jpg.rf.65cc0b5332b564e03d6938dbbe3c1985.txt,3
1,1,1,0,volume_353_slice_55_jpg.rf.d25da5369022b4e989df182c71ae2ff4.txt,3
1,1,1,0,volume_252_slice_76_jpg.rf.a1521675df2983d8d9ebeb01cb634713.txt,3
1,1,1,0,volume_288_slice_57_jpg.rf.38490c94afff78d20bb6f47fcaea959f.txt,3
0,1,0,0,volume_54_slice_100_jpg.rf.1ea2897102c06736e13e92192d47f4a3.txt,1
0,1,0,0,volume_25_slice_133_jpg.rf.c9dec1336bc1015f70046396d5c7bac4.txt,1
1,1,1,0,volume_295_slice_112_jpg.rf.bc06cc19697008691e0c8ef2df03b346.txt,3
0,1,0,0,volume_12_slice_81_jpg.rf.40d00d0f1b8df7865cc04250ba6ec526.txt,1
1,1,0,0,volume_297_slice_97_jpg.rf.73dbe5b5c03a7c95fde4deba65c54989.txt,2
0,1,0,0,volume_285_slice_66_jpg.rf.9512f342b1d9b888b60414ad3d9a89d8.txt,1
1,1,1,0,volume_367_slice_70_jpg.rf.245614351686f1a9cfa6cb464a7d68f8.txt,3
1,1,0,0,volume_302_slice_76_jpg.rf.ef3ed4977942b4a7be83658e2badc636.txt,2
1,1,1,0,volume_34_slice_96_jpg.rf.c36f71929e79a45bfdb15ff5bd4addca.txt,3
0,1,0,0,volume_2_slice_79_jpg.rf.3e0b2410401245556d3716d91c1cf9c5.txt,1
1,1,1,0,volume_33_slice_109_jpg.rf.1877c264212896e7b004f363344c9ced.txt,3
1,1,1,0,volume_292_slice_63_jpg.rf.6847d179bb78aac4c55b42d4c04be968.txt,3
1,1,1,0,volume_362_slice_29_jpg.rf.5985bac5a30b1e3fe7b653052cf01d02.txt,3
1,1,1,0,volume_141_slice_117_jpg.rf.c0cf79942aac95950f1c4d5e16f06d81.txt,3
1,1,1,0,volume_54_slice_59_jpg.rf.2e1367d6cc6d4531d5016353eb60558c.txt,3
1,1,1,0,volume_45_slice_82_jpg.rf.f5b665ed3e6dc2dfd4ca0fd3d0ee578b.txt,3
1,1,1,0,volume_320_slice_91_jpg.rf.3f7ccc69e7553609fa939ee8dc6a3fd0.txt,3
0,1,0,0,volume_10_slice_68_jpg.rf.417137015f537a41a8c7ff5681e4fcc9.txt,1
1,1,1,0,volume_196_slice_50_jpg.rf.2459f90d771cd932bc06d2ebc9cf2da0.txt,3
1,1,1,0,volume_28_slice_42_jpg.rf.32fe448c1b67739755cbed0c79a9b52c.txt,3
0,1,0,0,volume_15_slice_108_jpg.rf.689956bf18fcb0975b08f8008798c452.txt,1
1,1,0,0,volume_289_slice_100_jpg.rf.ef4e0a855fd8f6266a5bc0fae93c11dd.txt,2
1,1,1,0,volume_185_slice_57_jpg.rf.02b844581ca6c1445c3f4dcb2a90c05b.txt,3
1,1,0,0,volume_308_slice_129_jpg.rf.09cb6a1759369eddf50463148e01ae45.txt,2
0,1,0,0,volume_293_slice_42_jpg.rf.7347ba454f60a777f742cd9d585ce1dc.txt,1
0,0,0,1,volume_200_slice_85_jpg.rf.a70fff608cf55a24a172f11a5320daba.txt,0
1,1,1,0,volume_267_slice_69_jpg.rf.b28fc7c7ac7f5969140a54d0090488b9.txt,3
1,1,1,0,volume_355_slice_125_jpg.rf.703c744c83aa44b483f9353b3e03a1a5.txt,3
0,1,0,0,volume_20_slice_92_jpg.rf.2cb1f2174660613ede1a6d6340158be1.txt,1
0,1,0,0,volume_132_slice_134_jpg.rf.1e22eb1c05f93550053c1ae626fd6e4e.txt,1
1,1,1,0,volume_254_slice_63_jpg.rf.57b1aa6487f4aa5058528f1d078b3e49.txt,3
1,1,1,0,volume_126_slice_72_jpg.rf.0a633b17788bda8651b7776814d61322.txt,3
0,1,0,0,volume_196_slice_74_jpg.rf.8740e0d17ebc28a608a07baff30a2c80.txt,1
1,1,1,0,volume_20_slice_59_jpg.rf.5593be59ea8b5d786ed2f5261686ce05.txt,3
0,1,0,0,volume_31_slice_131_jpg.rf.8e367ed524cd9fb505f4726eef5ad637.txt,1
1,1,1,0,volume_82_slice_60_jpg.rf.097c7cbbead0534c0bc697c7b58da20c.txt,3
1,1,1,0,volume_27_slice_61_jpg.rf.a5079c0feea0d94a245423f39bf263bd.txt,3
1,1,1,0,volume_152_slice_105_jpg.rf.721ea760be1f453346c45e8d5b987b07.txt,3
1,1,1,0,volume_198_slice_42_jpg.rf.1cdac87156ccb213a41aea2ad1e85587.txt,3
0,1,0,0,volume_230_slice_72_jpg.rf.8b9ac79d9c37efb6c63d0fd9b43e0121.txt,1
0,1,0,0,volume_64_slice_117_jpg.rf.e8d40f0218383dfd241187ac15e86fb8.txt,1
0,1,0,0,volume_155_slice_96_jpg.rf.e7aa87ed0e3aba3fa3e4b2249fe5941b.txt,1
1,1,0,0,volume_308_slice_68_jpg.rf.7db05ba20064303938ffc182b0a648ee.txt,2
0,1,0,0,volume_59_slice_52_jpg.rf.93aeeb20a556e36b171c6335491e3d85.txt,1
1,1,1,0,volume_52_slice_115_jpg.rf.1d4a89cace494fdb7f096dc36453ee58.txt,3
1,1,1,0,volume_56_slice_119_jpg.rf.2554406ff5c68d45a8c488658bb0f124.txt,3
1,1,1,0,volume_185_slice_56_jpg.rf.eb520b589f6195cac112a2256fa0e8a1.txt,3
1,1,1,0,volume_95_slice_95_jpg.rf.bfc9d203a816e793bca5625a8a46d8ad.txt,3
0,1,0,0,volume_159_slice_107_jpg.rf.7b292054a4e122fbe8131447ad71af14.txt,1
1,1,1,0,volume_78_slice_48_jpg.rf.76361eff8ab699adb50dd81035460006.txt,3
1,1,1,0,volume_67_slice_113_jpg.rf.1d547991e42843fa633065fc36a7c435.txt,3
1,1,1,0,volume_97_slice_57_jpg.rf.23bb0c9a8c546d38d395326fa5d3612c.txt,3
0,1,0,0,volume_329_slice_33_jpg.rf.2f7fd783021fc30e3e42f1964b02fc99.txt,1
0,1,0,0,volume_188_slice_122_jpg.rf.215e9c007e919f753d3df3152be24136.txt,1
0,1,0,0,volume_234_slice_34_jpg.rf.e507aeebab4b5c13ff321a205f5d152e.txt,1
0,1,0,0,volume_42_slice_116_jpg.rf.0cce42cd64b5602a7cd4fa24589bf95a.txt,1
1,1,1,0,volume_221_slice_43_jpg.rf.743ec0cb9e7ec9353b828781de2a7e9f.txt,3
0,1,0,0,volume_278_slice_48_jpg.rf.f846124cc0ff433f775e326903c7c3ca.txt,1
1,1,1,0,volume_51_slice_88_jpg.rf.3d08c63236b38e6e32058e782227a2a2.txt,3
0,1,0,0,volume_162_slice_115_jpg.rf.ed626f6edcf6c2cef82c5fadc1ebdac0.txt,1
1,1,1,0,volume_189_slice_125_jpg.rf.b2c40a8e048ad198a3717e271c801402.txt,3
1,1,1,0,volume_25_slice_93_jpg.rf.5831a52fd3fbc85e1f1cee90d11e8570.txt,3
0,1,0,0,volume_121_slice_59_jpg.rf.aa59ae7a42dc0b099360dd7b769e93c6.txt,1
0,1,0,0,volume_228_slice_85_jpg.rf.02f12aa95760673a0222dcfd48f7b31b.txt,1
0,1,0,0,volume_51_slice_73_jpg.rf.47945c2f7dedb257d9f13aa070185cad.txt,1
1,1,1,0,volume_23_slice_82_jpg.rf.9c334c0c17282819b288a0b222a5ce07.txt,3
1,1,1,0,volume_207_slice_90_jpg.rf.e0228e707c49ef210e51e58b01464846.txt,3
1,1,1,0,volume_246_slice_77_jpg.rf.95f5e6187e70060937a9bbead0eae878.txt,3
1,1,1,0,volume_323_slice_83_jpg.rf.3b2ffb03deee96b85a2d4f5450759237.txt,3
0,1,0,0,volume_65_slice_55_jpg.rf.6d01b0b93b36e0eade06d94a4ca0040b.txt,1
0,1,0,0,volume_319_slice_100_jpg.rf.0ca36b5a6a169a2e2e56e2103088c13f.txt,1
1,1,0,0,volume_289_slice_102_jpg.rf.43748cfeee92a0b31c03b53713927a2f.txt,2
0,1,0,0,volume_293_slice_38_jpg.rf.6af3399bb17971aaf03ca631f38d3d2e.txt,1
0,1,0,0,volume_237_slice_32_jpg.rf.58695f443347754085e004207ae9acca.txt,1
1,1,1,0,volume_76_slice_74_jpg.rf.3a6b94e4579f212993ebafa276791e37.txt,3
1,1,1,0,volume_327_slice_83_jpg.rf.9a33a811b63cc0b8695e81f209cc819f.txt,3
1,1,1,0,volume_208_slice_100_jpg.rf.773762426ea53bed0f25f60d6b9851a4.txt,3
1,1,1,0,volume_135_slice_112_jpg.rf.881e8662e5714509640438d5cbf189dc.txt,3
1,1,1,0,volume_47_slice_94_jpg.rf.a492c113406b4e675a31fc03704b87af.txt,3
0,1,0,0,volume_213_slice_31_jpg.rf.cf49df797009ffd8cd4c17c44757328e.txt,1
1,1,1,0,volume_210_slice_107_jpg.rf.4a3376486d3e06207136425c8726b49d.txt,3
1,1,0,0,volume_279_slice_96_jpg.rf.2cc86bcf98cbe2ee1dbaf618e3d88e26.txt,2
1,1,1,0,volume_125_slice_121_jpg.rf.8eb39367d5e97dff78c7d23ad1445d17.txt,3
1,1,1,0,volume_149_slice_83_jpg.rf.47f8ddde8df9ec6b4122421c7111d32b.txt,3
0,1,0,0,volume_164_slice_125_jpg.rf.0eccccddfd15ae7d9002e1675d03ed1f.txt,1
1,1,1,0,volume_114_slice_89_jpg.rf.df353b3e3438c436a4bf5224e336c4dd.txt,3
1,1,1,0,volume_104_slice_86_jpg.rf.f557c45e4ffe1cc4f9fd64204ec6249a.txt,3
1,1,1,0,volume_197_slice_70_jpg.rf.0d59c1facf1a4e0da2ed994bbacee36f.txt,3
0,1,0,0,volume_58_slice_52_jpg.rf.d00df1366662ee4fb136d5c31e3ea554.txt,1
1,1,0,0,volume_80_slice_53_jpg.rf.f3c0cc7d1ff74e278d9d614c2c1c3374.txt,2
